"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","ERUPTION YEAR","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","sum_fe","Sum Oxides","CITATION_ID","References"
"latit","2013","[17516] LEBEDEV V. A. (2013)","samp. 33G/01",NA,"ANATOLIA-IRAN BELT / ARMENIA / GEGHAMA NEOVOLCANIC AREA","LAVA FLOW ON RIGHT SIDE OF HRAZDAN RIVER VALLEY, YEREVAN CITY",40.191688,44.480322,40.191688,44.480322,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",57.79,1.03,16.29,6.13,4.17,2.73,4.42,0.58,NA,6.07365,99.21365,"17516","[17516] LEBEDEV V. A., CHERNYSHEV L. V., SHATAGIN K. N., BUBNOV S. N., YAKUSHEV A. I.:   THE QUATERNARY VOLCANIC ROCKS OF THE GEGHAMA HIGHLAND, LESSER CAUCASUS, ARMENIA: GEOCHRONOLOGY, ISOTOPIC SR-ND CHARACTERISTICS, AND ORIGIN |  J. VOLCANOL. SEISMOL. 7    [2013]  204-229  | doi: 10.1134/S0742046313030044"
"latit","2013","[17516] LEBEDEV V. A. (2013)","samp. 6G/01",NA,"ANATOLIA-IRAN BELT / ARMENIA / GEGHAMA NEOVOLCANIC AREA / POGOS",NA,40.299825,44.918257,40.299825,44.918257,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",58.99,0.94,16.32,5.98,3.74,2.56,4.2,0.3,NA,6.181626,99.211626,"17516","[17516] LEBEDEV V. A., CHERNYSHEV L. V., SHATAGIN K. N., BUBNOV S. N., YAKUSHEV A. I.:   THE QUATERNARY VOLCANIC ROCKS OF THE GEGHAMA HIGHLAND, LESSER CAUCASUS, ARMENIA: GEOCHRONOLOGY, ISOTOPIC SR-ND CHARACTERISTICS, AND ORIGIN |  J. VOLCANOL. SEISMOL. 7    [2013]  204-229  | doi: 10.1134/S0742046313030044"
"latit","2013","[17516] LEBEDEV V. A. (2013)","samp. 8G/01",NA,"ANATOLIA-IRAN BELT / ARMENIA / GEGHAMA NEOVOLCANIC AREA / LODOCHNIKOV",NA,40.305177,44.906747,40.305177,44.906747,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",57.84,0.93,16.72,6.54,4.36,2.51,3.83,0.34,NA,6.11864,99.18864,"17516","[17516] LEBEDEV V. A., CHERNYSHEV L. V., SHATAGIN K. N., BUBNOV S. N., YAKUSHEV A. I.:   THE QUATERNARY VOLCANIC ROCKS OF THE GEGHAMA HIGHLAND, LESSER CAUCASUS, ARMENIA: GEOCHRONOLOGY, ISOTOPIC SR-ND CHARACTERISTICS, AND ORIGIN |  J. VOLCANOL. SEISMOL. 7    [2013]  204-229  | doi: 10.1134/S0742046313030044"
"latit","2013","[17516] LEBEDEV V. A. (2013)","samp. 30G/01",NA,"ANATOLIA-IRAN BELT / ARMENIA / GEGHAMA NEOVOLCANIC AREA / NORATUS",NA,40.389233,45.201517,40.389233,45.201517,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",56.94,1.06,16.45,6.57,4.62,2.33,3.86,0.35,NA,6.919462,99.099462,"17516","[17516] LEBEDEV V. A., CHERNYSHEV L. V., SHATAGIN K. N., BUBNOV S. N., YAKUSHEV A. I.:   THE QUATERNARY VOLCANIC ROCKS OF THE GEGHAMA HIGHLAND, LESSER CAUCASUS, ARMENIA: GEOCHRONOLOGY, ISOTOPIC SR-ND CHARACTERISTICS, AND ORIGIN |  J. VOLCANOL. SEISMOL. 7    [2013]  204-229  | doi: 10.1134/S0742046313030044"
"latit","2013","[17516] LEBEDEV V. A. (2013)","samp. 31G/01",NA,"ANATOLIA-IRAN BELT / ARMENIA / GEGHAMA NEOVOLCANIC AREA / KARAP",NA,40.39122,45.206104,40.39122,45.206104,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",57.04,1.05,17.66,6.43,3.78,2.47,3.98,0.41,NA,6.361586,99.181586,"17516","[17516] LEBEDEV V. A., CHERNYSHEV L. V., SHATAGIN K. N., BUBNOV S. N., YAKUSHEV A. I.:   THE QUATERNARY VOLCANIC ROCKS OF THE GEGHAMA HIGHLAND, LESSER CAUCASUS, ARMENIA: GEOCHRONOLOGY, ISOTOPIC SR-ND CHARACTERISTICS, AND ORIGIN |  J. VOLCANOL. SEISMOL. 7    [2013]  204-229  | doi: 10.1134/S0742046313030044"
"latit","2013","[17516] LEBEDEV V. A. (2013)","samp. 32G/01",NA,"ANATOLIA-IRAN BELT / ARMENIA / GEGHAMA NEOVOLCANIC AREA / YOTAKHPYUR (KARAPETYAN)","LAVA FLOW",40.456934,45.023754,40.456934,45.023754,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",59.28,1,16.25,5.94,3.56,2.88,4.03,0.37,NA,5.911686,99.221686,"17516","[17516] LEBEDEV V. A., CHERNYSHEV L. V., SHATAGIN K. N., BUBNOV S. N., YAKUSHEV A. I.:   THE QUATERNARY VOLCANIC ROCKS OF THE GEGHAMA HIGHLAND, LESSER CAUCASUS, ARMENIA: GEOCHRONOLOGY, ISOTOPIC SR-ND CHARACTERISTICS, AND ORIGIN |  J. VOLCANOL. SEISMOL. 7    [2013]  204-229  | doi: 10.1134/S0742046313030044"
"latit","2013","[17516] LEBEDEV V. A. (2013)","samp. G-5/03",NA,"ANATOLIA-IRAN BELT / ARMENIA / GEGHAMA NEOVOLCANIC AREA / GAVAR",NA,40.38014,45.131288,40.38014,45.131288,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",56.6,1.04,16.59,6.9,4.04,2.49,4.11,0.4,NA,6.937458,99.107458,"17516","[17516] LEBEDEV V. A., CHERNYSHEV L. V., SHATAGIN K. N., BUBNOV S. N., YAKUSHEV A. I.:   THE QUATERNARY VOLCANIC ROCKS OF THE GEGHAMA HIGHLAND, LESSER CAUCASUS, ARMENIA: GEOCHRONOLOGY, ISOTOPIC SR-ND CHARACTERISTICS, AND ORIGIN |  J. VOLCANOL. SEISMOL. 7    [2013]  204-229  | doi: 10.1134/S0742046313030044"
"latit","2013","[17516] LEBEDEV V. A. (2013)","samp. G-39/03",NA,"ANATOLIA-IRAN BELT / ARMENIA / GEGHAMA NEOVOLCANIC AREA / ARMAGAN",NA,40.076157,45.210734,40.076157,45.210734,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",59.46,0.87,16.72,5.79,2.84,2.9,4.52,0.45,NA,5.695734,99.245734,"17516","[17516] LEBEDEV V. A., CHERNYSHEV L. V., SHATAGIN K. N., BUBNOV S. N., YAKUSHEV A. I.:   THE QUATERNARY VOLCANIC ROCKS OF THE GEGHAMA HIGHLAND, LESSER CAUCASUS, ARMENIA: GEOCHRONOLOGY, ISOTOPIC SR-ND CHARACTERISTICS, AND ORIGIN |  J. VOLCANOL. SEISMOL. 7    [2013]  204-229  | doi: 10.1134/S0742046313030044"
"latit","2013","[17516] LEBEDEV V. A. (2013)","samp. G-47/03",NA,"ANATOLIA-IRAN BELT / ARMENIA / GEGHAMA NEOVOLCANIC AREA / PAKHAPAN",NA,40.296177,45.000382,40.296177,45.000382,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",57.6,1.08,15.63,6.88,4.56,2.51,3.82,0.52,NA,6.559542,99.159542,"17516","[17516] LEBEDEV V. A., CHERNYSHEV L. V., SHATAGIN K. N., BUBNOV S. N., YAKUSHEV A. I.:   THE QUATERNARY VOLCANIC ROCKS OF THE GEGHAMA HIGHLAND, LESSER CAUCASUS, ARMENIA: GEOCHRONOLOGY, ISOTOPIC SR-ND CHARACTERISTICS, AND ORIGIN |  J. VOLCANOL. SEISMOL. 7    [2013]  204-229  | doi: 10.1134/S0742046313030044"
"latit","2013","[17516] LEBEDEV V. A. (2013)","samp. 5BG/01",NA,"ANATOLIA-IRAN BELT / ARMENIA / GEGHAMA NEOVOLCANIC AREA / ARTSRUNI","LAVA FLOW",40.303915,44.926419,40.303915,44.926419,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",56.87,1.02,17.85,6.07,3.42,2.72,4.66,0.5,NA,6.109642,99.219642,"17516","[17516] LEBEDEV V. A., CHERNYSHEV L. V., SHATAGIN K. N., BUBNOV S. N., YAKUSHEV A. I.:   THE QUATERNARY VOLCANIC ROCKS OF THE GEGHAMA HIGHLAND, LESSER CAUCASUS, ARMENIA: GEOCHRONOLOGY, ISOTOPIC SR-ND CHARACTERISTICS, AND ORIGIN |  J. VOLCANOL. SEISMOL. 7    [2013]  204-229  | doi: 10.1134/S0742046313030044"
"latit","1972","[1770] TIWARI B. D. (1972)","samp. 1",NA,"DECCAN / NORTHERN DECCAN","AROUND PAVAGARH VILLAGE, PANCH MAHAL DISTRCT, GUJARAT",22.43,73.52,22.52,73.6,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",55.29,1.81,14.77,6.44,2.18,5.18,4.44,0.46,NA,8.22952,98.79952,"1770","[1770] TIWARI B. D.:   MAGMATIC DIFFERENTIATION OF THE VOLCANICS AT PAVAGARH, GUJARAT, INDIA |  BULL. VOLCANOL. 35    [1972]  1129-1177  | doi: 10.1007/BF02596869"
"latit","1972","[1770] TIWARI B. D. (1972)","samp. 2",NA,"DECCAN / NORTHERN DECCAN","AROUND PAVAGARH VILLAGE, PANCH MAHAL DISTRCT, GUJARAT",22.43,73.52,22.52,73.6,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",57.39,1.12,14.91,4.9,2.02,4.91,4.14,0.37,NA,8.513248,98.273248,"1770","[1770] TIWARI B. D.:   MAGMATIC DIFFERENTIATION OF THE VOLCANICS AT PAVAGARH, GUJARAT, INDIA |  BULL. VOLCANOL. 35    [1972]  1129-1177  | doi: 10.1007/BF02596869"
"latit","1972","[1770] TIWARI B. D. (1972)","samp. 3",NA,"DECCAN / NORTHERN DECCAN","AROUND PAVAGARH VILLAGE, PANCH MAHAL DISTRCT, GUJARAT",22.43,73.52,22.52,73.6,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",57.28,1.09,15.98,4.99,2.14,4,4.5,0.32,NA,7.278278,97.578278,"1770","[1770] TIWARI B. D.:   MAGMATIC DIFFERENTIATION OF THE VOLCANICS AT PAVAGARH, GUJARAT, INDIA |  BULL. VOLCANOL. 35    [1972]  1129-1177  | doi: 10.1007/BF02596869"
"latit","1972","[1770] TIWARI B. D. (1972)","samp. 4",NA,"DECCAN / NORTHERN DECCAN","AROUND PAVAGARH VILLAGE, PANCH MAHAL DISTRCT, GUJARAT",22.43,73.52,22.52,73.6,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",56.69,1.28,14.97,4.8,2.22,3,4.4,0.42,NA,6.2494,94.0294,"1770","[1770] TIWARI B. D.:   MAGMATIC DIFFERENTIATION OF THE VOLCANICS AT PAVAGARH, GUJARAT, INDIA |  BULL. VOLCANOL. 35    [1972]  1129-1177  | doi: 10.1007/BF02596869"
"latit","2011","[18619] LIU DONG (2011)","samp. 10XB11",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / TIBET","XUNGBA BASIN",32,82,32,82,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",58.44,1.08,12.7,4.92,5.54,6.39,2.3,0.88,1.16,5.182446,97.432446,"18619","[18619] LIU DONG, ZHAO Z.-D., ZHU DI-CHENG, WANG QIANG, SUI QING-LIN, LIU YONG-SHENG, HU ZHAOCHU, MO XUANXUE:   THE PETROGENESIS OF POSTCOLLISIONAL POTASSIC-ULTRAMAFIC ROCKS IN XUNGBA BASIN, WESTERN LHASA TERRANE: CONSTRAINTS FROM ZIRCON U-PB GEOCHRONOLOGY AND GEOCHEMISTRY |  ACTA PETROL. SINICA (YANSHI-XUEBAO) 27    [2011]  2045-2053  | doi: 10.0000/1a95931d9ca0436984ba69f3692c50d6"
"latit","2011","[18619] LIU DONG (2011)","samp. 10YR06",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / TIBET","XUNGBA BASIN",32,82,32,82,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",58.68,1.15,13.29,5.56,5.63,6.13,1.87,1.02,1.12,4.363548,97.693548,"18619","[18619] LIU DONG, ZHAO Z.-D., ZHU DI-CHENG, WANG QIANG, SUI QING-LIN, LIU YONG-SHENG, HU ZHAOCHU, MO XUANXUE:   THE PETROGENESIS OF POSTCOLLISIONAL POTASSIC-ULTRAMAFIC ROCKS IN XUNGBA BASIN, WESTERN LHASA TERRANE: CONSTRAINTS FROM ZIRCON U-PB GEOCHRONOLOGY AND GEOCHEMISTRY |  ACTA PETROL. SINICA (YANSHI-XUEBAO) 27    [2011]  2045-2053  | doi: 10.0000/1a95931d9ca0436984ba69f3692c50d6"
"latit","1991","[18816] O^BRIEN H. E. (1991)","samp. HM343",NA,"WYOMING CRATON / MONTANA / HIGHWOOD MOUNTAINS",NA,47.5,-110.6,47.5,-110.6,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",64.98,0.47,15.39,3.53,3.25,3.78,4.09,0.17,0.92,3.131304,98.791304,"18816","[18816] O^BRIEN H. E., IRVING A. J., MCCALLUM I. S.:   EOCENE POTASSIC MAGMATISM IN THE HIGHWOOD MOUNTAINS, MONTANA: PETROLOGY, GEOCHEMISTRY, AND TECTONIC IMPLICATIONS |  J. GEOPHYS. RES. 96    [1991]  13237-13260  | doi: 10.1029/91JB00599"
"latit","2014","[19000] MELLUSO L.(2014)  [GeoReM [8008] ]","samp. I2SF",214462,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ISCHIA","ZARO",40.75,13.88,40.75,13.88,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",52.01,1.36,18.09,8.16,5.44,3.22,3.78,0.48,0.31,6.505554,99.045554,"19000","[19000] MELLUSO L., MORRA V., GUARINO V., DE GENNARO R., FRANCIOSI L., GRIFA C.:   THE CRYSTALLIZATION OF SHOSHONITIC TO PERALKALINE TRACHYPHONOLITIC MAGMAS IN A H2O-CL-F-RICH ENVIRONMENT AT ISCHIA (ITALY), WITH IMPLICATIONS FOR THE FEEDER SYSTEM OF THE CAMPANIA PLAIN VOLCANOES |  LITHOS 210-211    [2014]  242-259  | GeoReM-id: 8008 | doi: 10.1016/j.lithos.2014.10.002"
"latit","2014","[19000] MELLUSO L.(2014)  [GeoReM [8008] ]","samp. I3SF",270168,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ISCHIA","ZARO",40.75,13.88,40.75,13.88,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",55.01,1.11,18.21,6.29,3.98,4.16,4.43,0.4,0.08,5.587758,99.177758,"19000","[19000] MELLUSO L., MORRA V., GUARINO V., DE GENNARO R., FRANCIOSI L., GRIFA C.:   THE CRYSTALLIZATION OF SHOSHONITIC TO PERALKALINE TRACHYPHONOLITIC MAGMAS IN A H2O-CL-F-RICH ENVIRONMENT AT ISCHIA (ITALY), WITH IMPLICATIONS FOR THE FEEDER SYSTEM OF THE CAMPANIA PLAIN VOLCANOES |  LITHOS 210-211    [2014]  242-259  | GeoReM-id: 8008 | doi: 10.1016/j.lithos.2014.10.002"
"latit","1997","[19366] CAPRARELLI G. (1997)","samp. MF-1/1299",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / CAMPI FLEGREI (PHLEGRAEAN FIELDS)","MOFETE HILL",40.81,14.07,40.84,14.14,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",57.97,0.63,17.32,3.82,2.81,5.08,4.95,0.28,NA,4.558598,97.418598,"19366","[19366] CAPRARELLI G., TSUTSUMI M., TURI B.:   CHEMICAL AND ISOTOPIC SIGNATURES OF THE BASEMENT ROCKS FROM THE CAMPI FLEGREI GEOTHERMAL FIELD (NAPLES, SOUTHERN ITALY): INFERENCES ABOUT THE ORIGIN AND EVOLUTION OF ITS HYDROTHERMAL FLUIDS |  J. VOLCANOL. GEOTHERM. RES. 76    [1997]  63-82  | doi: 10.1016/S0377-0273(96)00072-8"
"latit","1997","[19366] CAPRARELLI G. (1997)","samp. MF-5/2222",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / CAMPI FLEGREI (PHLEGRAEAN FIELDS)","MOFETE HILL",40.81,14.07,40.84,14.14,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",53.69,0.59,17.18,8.14,4.11,3.48,2.78,0.27,NA,6.677836,96.917836,"19366","[19366] CAPRARELLI G., TSUTSUMI M., TURI B.:   CHEMICAL AND ISOTOPIC SIGNATURES OF THE BASEMENT ROCKS FROM THE CAMPI FLEGREI GEOTHERMAL FIELD (NAPLES, SOUTHERN ITALY): INFERENCES ABOUT THE ORIGIN AND EVOLUTION OF ITS HYDROTHERMAL FLUIDS |  J. VOLCANOL. GEOTHERM. RES. 76    [1997]  63-82  | doi: 10.1016/S0377-0273(96)00072-8"
"latit","1997","[19366] CAPRARELLI G. (1997)","samp. MF-5/2603 B",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / CAMPI FLEGREI (PHLEGRAEAN FIELDS)","MOFETE HILL",40.81,14.07,40.84,14.14,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",78.03,0.2,5.64,4.75,2.94,0.68,2.84,0.14,NA,2.313768,97.533768,"19366","[19366] CAPRARELLI G., TSUTSUMI M., TURI B.:   CHEMICAL AND ISOTOPIC SIGNATURES OF THE BASEMENT ROCKS FROM THE CAMPI FLEGREI GEOTHERMAL FIELD (NAPLES, SOUTHERN ITALY): INFERENCES ABOUT THE ORIGIN AND EVOLUTION OF ITS HYDROTHERMAL FLUIDS |  J. VOLCANOL. GEOTHERM. RES. 76    [1997]  63-82  | doi: 10.1016/S0377-0273(96)00072-8"
"latit","1997","[19366] CAPRARELLI G. (1997)","samp. MF-5/2692",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / CAMPI FLEGREI (PHLEGRAEAN FIELDS)","MOFETE HILL",40.81,14.07,40.84,14.14,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",69.47,0.14,6.62,4.3,0.81,0.43,14.36,0.08,NA,1.192846,97.402846,"19366","[19366] CAPRARELLI G., TSUTSUMI M., TURI B.:   CHEMICAL AND ISOTOPIC SIGNATURES OF THE BASEMENT ROCKS FROM THE CAMPI FLEGREI GEOTHERMAL FIELD (NAPLES, SOUTHERN ITALY): INFERENCES ABOUT THE ORIGIN AND EVOLUTION OF ITS HYDROTHERMAL FLUIDS |  J. VOLCANOL. GEOTHERM. RES. 76    [1997]  63-82  | doi: 10.1016/S0377-0273(96)00072-8"
"latit","1997","[19366] CAPRARELLI G. (1997)","samp. SV-1/2125",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / CAMPI FLEGREI (PHLEGRAEAN FIELDS)","SAN VITO",40.81,14.07,40.84,14.14,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",55.69,0.79,17.36,4.24,2.31,5.43,2.79,0.27,NA,5.182466,94.062466,"19366","[19366] CAPRARELLI G., TSUTSUMI M., TURI B.:   CHEMICAL AND ISOTOPIC SIGNATURES OF THE BASEMENT ROCKS FROM THE CAMPI FLEGREI GEOTHERMAL FIELD (NAPLES, SOUTHERN ITALY): INFERENCES ABOUT THE ORIGIN AND EVOLUTION OF ITS HYDROTHERMAL FLUIDS |  J. VOLCANOL. GEOTHERM. RES. 76    [1997]  63-82  | doi: 10.1016/S0377-0273(96)00072-8"
"latit","1997","[19366] CAPRARELLI G. (1997)","samp. SV-1/2510",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / CAMPI FLEGREI (PHLEGRAEAN FIELDS)","SAN VITO",40.81,14.07,40.84,14.14,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",63.53,0.55,17.16,6.34,1.95,5.76,3.31,0.33,NA,5.062186,103.992186,"19366","[19366] CAPRARELLI G., TSUTSUMI M., TURI B.:   CHEMICAL AND ISOTOPIC SIGNATURES OF THE BASEMENT ROCKS FROM THE CAMPI FLEGREI GEOTHERMAL FIELD (NAPLES, SOUTHERN ITALY): INFERENCES ABOUT THE ORIGIN AND EVOLUTION OF ITS HYDROTHERMAL FLUIDS |  J. VOLCANOL. GEOTHERM. RES. 76    [1997]  63-82  | doi: 10.1016/S0377-0273(96)00072-8"
"latit","1997","[19366] CAPRARELLI G. (1997)","samp. SV-1/2676 B",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / CAMPI FLEGREI (PHLEGRAEAN FIELDS)","SAN VITO",40.81,14.07,40.84,14.14,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",52.18,0.8,17.69,4.83,2.47,7.86,2.59,0.49,NA,6.092486,95.002486,"19366","[19366] CAPRARELLI G., TSUTSUMI M., TURI B.:   CHEMICAL AND ISOTOPIC SIGNATURES OF THE BASEMENT ROCKS FROM THE CAMPI FLEGREI GEOTHERMAL FIELD (NAPLES, SOUTHERN ITALY): INFERENCES ABOUT THE ORIGIN AND EVOLUTION OF ITS HYDROTHERMAL FLUIDS |  J. VOLCANOL. GEOTHERM. RES. 76    [1997]  63-82  | doi: 10.1016/S0377-0273(96)00072-8"
"latit","1997","[19366] CAPRARELLI G. (1997)","samp. SV-1/2860",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / CAMPI FLEGREI (PHLEGRAEAN FIELDS)","SAN VITO",40.81,14.07,40.84,14.14,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",49.32,0.57,17.33,3.17,3.1,7.86,7.71,0.38,NA,5.663488,95.103488,"19366","[19366] CAPRARELLI G., TSUTSUMI M., TURI B.:   CHEMICAL AND ISOTOPIC SIGNATURES OF THE BASEMENT ROCKS FROM THE CAMPI FLEGREI GEOTHERMAL FIELD (NAPLES, SOUTHERN ITALY): INFERENCES ABOUT THE ORIGIN AND EVOLUTION OF ITS HYDROTHERMAL FLUIDS |  J. VOLCANOL. GEOTHERM. RES. 76    [1997]  63-82  | doi: 10.1016/S0377-0273(96)00072-8"
"latit","1997","[19366] CAPRARELLI G. (1997)","samp. SV-3/2352",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / CAMPI FLEGREI (PHLEGRAEAN FIELDS)","SAN VITO",40.81,14.07,40.84,14.14,"SUBAERIAL","VOLCANIC ROCK","LATITE","QUATERNARY",NA,"WHOLE ROCK",59.31,0.99,16.28,21.24,8.54,1.51,0.67,0.88,NA,5.962086,115.382086,"19366","[19366] CAPRARELLI G., TSUTSUMI M., TURI B.:   CHEMICAL AND ISOTOPIC SIGNATURES OF THE BASEMENT ROCKS FROM THE CAMPI FLEGREI GEOTHERMAL FIELD (NAPLES, SOUTHERN ITALY): INFERENCES ABOUT THE ORIGIN AND EVOLUTION OF ITS HYDROTHERMAL FLUIDS |  J. VOLCANOL. GEOTHERM. RES. 76    [1997]  63-82  | doi: 10.1016/S0377-0273(96)00072-8"
"latit","2016","[20123] ARIENZO I. (2016)","samp. OCF 97 116NIA1",179758,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / CAMPI FLEGREI (PHLEGRAEAN FIELDS) / NISIDA UNIT","NISIDA ERUPTION",40.795,14.163,40.795,14.163,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",55.04,0.551,18.338,4.263,1.807,6.145,4.429,0.27,3.33,4.5970782,95.4400782,"20123","[20123] ARIENZO I., MAZZEO F. C., MORETTI R., CAVALLO A., D^ANTONIO M.:   OPEN-SYSTEM MAGMA EVOLUTION AND FLUID TRANSFER AT CAMPI FLEGREI CALDERA (SOUTHERN ITALY) DURING THE PAST 5 KA AS REVEALED BY GEOCHEMICAL AND ISOTOPIC DATA: THE EXAMPLE OF THE NISIDA ERUPTION |  CHEM. GEOL. 427    [2016]  109-124  | doi: 10.1016/j.chemgeo.2016.02.007"
"latit","2016","[20172] MANDARANO M.(2016)  [GeoReM [9848] ]","samp. PA",NA,"AEOLIAN ARC / ITALY / VULCANO / LA FOSSA DI VULCANO","PALIZZI-COMMENDA, PIANO CALDERA",38.404,14.962,38.404,14.962,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",60.6,0.48,17.01,5.24,1.1,5.86,4.11,0.33,0.19,4.463008,99.193008,"20172","[20172] MANDARANO M., PAONITA A., MARTELLI M., VICCARO M., NICOTRA E., MILLAR I. L.:   REVEALING MAGMA DEGASSING BELOW CLOSED-CONDUIT ACTIVE VOLCANOES: GEOCHEMICAL FEATURES OF VOLCANIC ROCKS VERSUS FUMAROLIC FLUIDS AT VULCANO (AEOLIAN ISLANDS, ITALY) |  LITHOS 248-251    [2016]  272-287  | GeoReM-id: 9848 | doi: 10.1016/j.lithos.2016.01.026"
"latit","2016","[20172] MANDARANO M.(2016)  [GeoReM [9848] ]","samp. ROV",NA,"AEOLIAN ARC / ITALY / VULCANO / VULCANELLO / ROVETO FLOW","VULCANELLO PENINSULA, ROVETO LAVA FLOW",38.404,14.962,38.404,14.962,"SUBAERIAL","VOLCANIC ROCK","LATITE",NA,NA,"WHOLE ROCK",58.83,0.57,15.33,6.84,1.94,5.18,3.57,0.35,1.09,5.542768,98.152768,"20172","[20172] MANDARANO M., PAONITA A., MARTELLI M., VICCARO M., NICOTRA E., MILLAR I. L.:   REVEALING MAGMA DEGASSING BELOW CLOSED-CONDUIT ACTIVE VOLCANOES: GEOCHEMICAL FEATURES OF VOLCANIC ROCKS VERSUS FUMAROLIC FLUIDS AT VULCANO (AEOLIAN ISLANDS, ITALY) |  LITHOS 248-251    [2016]  272-287  | GeoReM-id: 9848 | doi: 10.1016/j.lithos.2016.01.026"
